nuts3,constraints,lon,lat
CH062,gdd,8.628623915382915,46.77198163325641
CH063,gdd,8.756556737064084,47.06189192908779
CH064,gdd,8.243083875162908,46.852332396964584
CH065,gdd,8.405405797938863,46.926759165387665
CH070,gdd,8.808966690406796,46.29559068120874
CZ041,gdd,12.753068396050573,50.17410503961833
CZ051,gdd,14.998507278542872,50.7050997194389
DE12C,gdd,8.465421658201876,48.47443602955099
DE132,gdd,7.925108098641999,47.925119557723505
DE136,gdd,8.41146340636141,48.01895757330456
DE137,gdd,8.794318216630753,48.01122150619436
DE139,soil_moisture; gdd,7.773837317287365,47.70344749089111
DE13A,gdd,8.21885794487172,47.69715043075275
DE141,gdd,9.365821716388162,48.40643008032805
DE143,gdd,8.937384126142337,48.26719877065276
DE147,soil_moisture,9.38857591904697,47.71460006906256
DE148,soil_moisture,9.780176625083048,47.82504609375556
DE213,soil_moisture,12.108803913862383,47.844412477866136
DE215,soil_moisture; gdd,12.901912455515905,47.69830134493828
DE216,soil_moisture; gdd,11.48291671539347,47.72720990782621
DE218,soil_moisture,11.91331551202675,48.07617872657449
DE21D,slope; soil_moisture; gdd,11.129802668696032,47.55625831895098
DE21F,soil_moisture; gdd,11.809060121254543,47.74162587006171
DE21K,soil_moisture,12.162834462636138,47.878168450587374
DE21L,soil_moisture,11.281730566996876,48.00615986447261
DE21M,soil_moisture; frost_damage,12.57972861658276,47.89433135904664
DE21N,soil_moisture,11.048343612928376,47.78765910655017
DE225,soil_moisture; gdd,13.513051275292753,48.826928749619526
DE229,gdd,13.099887042377652,49.02280819053824
DE249,gdd,11.819099807056176,50.273069831157386
DE24A,gdd,11.371933242646158,50.32778150561266
DE24D,gdd,12.0419977096804,50.090089895034225
DE263,soil_depth,9.94102298509919,49.78478591883721
DE272,soil_moisture,10.616152066353822,47.879788635402555
DE273,soil_moisture,10.307898051998642,47.73815334806855
DE27A,soil_moisture,9.856101206475048,47.59893892131933
DE27B,soil_moisture; gdd,10.639845304604963,47.76971503079953
DE27E,soil_moisture; gdd,10.258617884474809,47.57239170917885
DE401,drainage; sandy_texture,12.519107735825095,52.402400567471204
DE405,sandy_texture,13.703279706312681,52.82293175133937
DE406,drainage; sandy_texture,13.820450646113397,52.04190496368629
DE407,drainage; sandy_texture,13.459895839522902,51.612149209941855
DE408,sandy_texture,12.628440613031577,52.620974778348746
DE40A,sandy_texture,13.205243974625281,52.906270390094335
DE40B,sandy_texture,13.943502847866299,51.61586956324678
DE40C,sandy_texture,14.219794292136706,52.24389403292108
DE40D,sandy_texture,12.636122342316945,52.99115889235729
DE40E,sandy_texture,12.688925530769255,52.24618119636346
DE40F,sandy_texture,11.96179588144015,53.10927757298021
DE40G,sandy_texture,14.433036273813082,51.75833501357088
DE40H,sandy_texture,13.275939401686333,52.0728450562109
DE803,drainage,12.142957553389033,54.14733377138662
DE80L,drainage,12.992454979901712,54.28434460118733
DE80M,drainage,11.251579719431811,53.82159424466973
DE916,gdd,10.400574911159984,51.87461473072613
DE937,sandy_texture,9.307465855299673,53.250462440828926
DE948,sandy_texture,7.9049432887570825,52.9105990463902
DE949,sandy_texture,7.402449928125462,52.73743799443912
DE94B,sandy_texture,7.020279605739753,52.475960425343345
DEA28,gdd,6.643665278988858,50.536171819753115
DEA2D,gdd,6.216968423565807,50.72756467459718
DEA34,sandy_texture,6.899236150319386,51.96124706997513
DEA37,sandy_texture,7.579321731985169,52.21155904367595
DEA57,gdd,8.38508576630035,51.306863138770645
DEA59,soil_moisture; gdd,7.976308163044669,51.08605158680462
DEA5A,gdd,8.19474474139067,50.93761061396794
DEB24,gdd,6.749088974225715,50.23826251583752
DEB3A,soil_depth,7.365498875887773,49.24814571718103
DEC05,soil_depth,7.242150449249258,49.24867391840264
DED42,gdd,12.944576510268499,50.60892158388209
DED44,gdd,12.235067611216309,50.456751492807506
DEE06,sandy_texture,12.026221527612211,52.26065400611974
DEE09,gdd,10.95886141024,51.82115924107936
DEE0D,sandy_texture,11.839546448924148,52.69655714805041
DEE0E,sandy_texture,12.7019800696772,51.82012508784545
DEG03,soil_depth,11.587012774195422,50.92433394038141
DEG04,gdd,10.688430318643213,50.6116057719824
DEG0B,gdd,10.405101115287907,50.63065134898947
DEG0F,gdd,10.966305806062822,50.737786680572746
DEG0H,gdd,11.132978037662651,50.41466930463139
DEG0I,gdd,11.309107099985184,50.63770391822488
DK011,drainage,12.589252495255362,55.64420521586831
DK014,soil_moisture,14.91176318438526,55.12426464899386
DK032,sandy_texture,9.07735172662769,55.38976014330287
DK041,sandy_texture,8.857944845774952,56.284105941270866
EE001,frost_damage; gdd,24.92048620995876,59.30798929375893
EE004,drainage; frost_damage; gdd,23.686355132180626,58.550982152623035
EE006,frost_damage; gdd,25.609453432755632,59.05738799863865
EE007,frost_damage; gdd,27.34796601875305,59.16813889678702
EE008,frost_damage; gdd,26.484161213405045,58.244305158081495
EL302,slope; soil_depth,23.670984937871882,38.02056384012039
EL303,slope; soil_depth,23.75715115293491,37.974986458445606
EL304,slope,23.741922813748744,37.91004773928266
EL305,dryness,23.888772450187084,38.034762472759134
EL306,soil_depth,23.395898796585673,38.09505973538574
EL307,slope; soil_depth,23.284175996181197,37.17621603968624
EL412,slope,26.577442224816135,37.681057774321964
EL413,slope; soil_depth,25.99939120854052,38.41221932576366
EL422,slope; soil_depth,25.063758444496617,37.19220308666291
EL432,slope; soil_depth,25.835594671866016,35.14062592439171
EL433,slope; soil_depth,24.625773273900492,35.26569895183241
EL434,slope; soil_depth,23.921606399432154,35.37334271692703
EL515,soil_depth,24.434882809739264,40.906474354983466
EL521,dryness,22.23265568276092,40.55116736343082
EL522,dryness,23.116052089514817,40.6898116907647
EL523,dryness,22.759164214765292,41.02667146147759
EL524,dryness,22.130685596471217,40.88541423672976
EL525,dryness,22.44068522364145,40.26053354131887
EL532,slope,21.157387996456503,40.46373647661265
